2015/11/08 00:00,01F1292N,01F1123N,32,602,16
2015/11/08 00:00,01F1292N,01F1123N,41,656,4
2015/11/08 00:00,01F1292N,01F1123N,42,705,5
2015/11/08 00:00,01F1292N,01F1123N,5,725,9
2015/11/08 00:00,01F1045S,01F1123S,31,308,44
2015/11/08 00:00,01F1045S,01F1123S,32,273,5
2015/11/08 00:00,01F1045S,01F1123S,41,307,4
2015/11/08 00:00,01F1045S,01F1123S,42,285,7
2015/11/08 00:00,01F1045S,01F1123S,5,0,0
2015/11/08 00:00,01F1389N,01F1292N,31,324,71
2015/11/08 00:00,01F1389N,01F1292N,32,340,6
2015/11/08 00:00,01F1389N,01F1292N,41,360,4
2015/11/08 00:00,01F1389N,01F1292N,42,347,4
2015/11/08 00:00,01F1389N,01F1292N,5,373,4
2015/11/08 00:00,01F1123S,01F1292S,31,588,72
2015/11/08 00:00,01F1123S,01F1292S,32,592,5
2015/11/08 00:00,01F1123S,01F1292S,41,643,2
2015/11/08 00:00,01F1123S,01F1292S,42,608,4
2015/11/08 00:00,01F1123S,01F1292S,5,724,2
2015/11/08 00:00,01F1465N,01F1389N,31,255,64
2015/11/08 00:00,01F1465N,01F1389N,32,271,16
2015/11/08 00:00,01F1465N,01F1389N,41,282,2
2015/11/08 00:00,01F1465N,01F1389N,42,267,3
2015/11/08 00:00,01F1465N,01F1389N,5,292,4
2015/11/08 00:00,01F1292S,01F1389S,31,338,60
2015/11/08 00:00,01F1292S,01F1389S,32,340,8
2015/11/08 00:00,01F1292S,01F1389S,41,378,5
2015/11/08 00:00,01F1292S,01F1389S,42,359,5
2015/11/08 00:00,01F1292S,01F1389S,5,0,0
2015/11/08 00:00,01F1572N,01F1465N,31,374,59
2015/11/08 00:00,01F1572N,01F1465N,32,369,10
2015/11/08 00:00,01F1572N,01F1465N,41,429,4
2015/11/08 00:00,01F1572N,01F1465N,42,456,4
2015/11/08 00:00,01F1572N,01F1465N,5,456,3
2015/11/08 00:00,01F1389S,01F1465S,31,270,64
2015/11/08 00:00,01F1389S,01F1465S,32,279,13
2015/11/08 00:00,01F1389S,01F1465S,41,304,5
2015/11/08 00:00,01F1389S,01F1465S,42,259,3
2015/11/08 00:00,01F1389S,01F1465S,5,358,6
2015/11/08 00:00,01F1621N,01F1572N,31,274,61
2015/11/08 00:00,01F1621N,01F1572N,32,359,9
2015/11/08 00:00,01F1621N,01F1572N,41,195,4
2015/11/08 00:00,01F1621N,01F1572N,42,172,2
2015/11/08 00:00,01F1621N,01F1572N,5,202,4
2015/11/08 00:00,01F1465S,01F1572S,31,386,79
2015/11/08 00:00,01F1465S,01F1572S,32,396,7
2015/11/08 00:00,01F1465S,01F1572S,41,408,9
2015/11/08 00:00,01F1465S,01F1572S,42,383,12
2015/11/08 00:00,01F1465S,01F1572S,5,455,4
2015/11/08 00:00,01F1664N,01F1621N,31,135,109
2015/11/08 00:00,01F1664N,01F1621N,32,151,5
2015/11/08 00:00,01F1664N,01F1621N,41,176,4
2015/11/08 00:00,01F1664N,01F1621N,42,192,3
2015/11/08 00:00,01F1664N,01F1621N,5,182,1
2015/11/08 00:00,03F1651S,01F1621N,31,0,0
2015/11/08 00:00,03F1651S,01F1621N,32,0,0
